question_id,category,complexity,retrieval_k,retrieved_exemplar_ids,generated_cypher,CV,ES,EM,VM_F1_strict,VM_F1_tolerant,RMEM_strict,RMEM_tolerant,generation_latency,execution_status,execution_error,gold_has_validity_filter,reference_ok
q063,aggregate,medium,1,JP02,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Miyagi Prefecture'
  AND t.year = 2022
  AND t.season = 'Spring'
  AND p.pm25 >= 0 AND p.pm25 <= 500
RETURN l.prefecture_en AS prefecture,
       round(avg(p.pm25), 2) AS avg_pm25,
       count(p) AS total_readings",1.0,1.0,0.0,0.6667,0.6667,0,0,10.89,executed,,1,1
q064,aggregate,medium,1,JP02,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Miyagi Prefecture'
  AND t.year = 2021
  AND t.season = 'Spring'
  AND p.pm25 >= 0 AND p.pm25 <= 500
RETURN l.prefecture_en AS prefecture,
       round(avg(p.pm25), 2) AS avg_pm25,
       count(p) AS total_readings",1.0,1.0,0.0,0.6667,0.6667,0,0,9.855,executed,,1,1
q065,aggregate,medium,1,JP16,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Toyama Prefecture'
  AND t.year = 2019
  AND p.pm25 >= 0 AND p.pm25 <= 500
RETURN p.pm25_level AS pm25_level,
       count(p) AS reading_count
ORDER BY pm25_level",1.0,1.0,0.0,0.9091,0.9091,0,0,13.717,executed,,0,1
q068,aggregate,medium,1,JP02,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Nagasaki Prefecture'
  AND t.year = 2021
  AND t.season = 'Autumn'
  AND p.pm25 >= 0 AND p.pm25 <= 500
RETURN l.prefecture_en AS prefecture,
       round(avg(p.pm25), 2) AS avg_pm25,
       count(p) AS total_readings",1.0,1.0,0.0,0.6667,0.6667,0,0,10.958,executed,,1,1
q070,aggregate,medium,1,JP02,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Ibaraki Prefecture'
  AND t.year = 2022
  AND t.season = 'Spring'
  AND p.pm25 >= 0 AND p.pm25 <= 500
RETURN l.prefecture_en AS prefecture,
       round(avg(p.pm25), 2) AS avg_pm25,
       count(p) AS total_readings",1.0,1.0,0.0,0.6667,0.6667,0,0,9.555,executed,,1,1
q071,aggregate,medium,1,JP02,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Iwate Prefecture'
  AND t.year = 2023
  AND t.season = 'Summer'
  AND p.pm25 >= 0 AND p.pm25 <= 500
RETURN l.prefecture_en AS prefecture,
       round(avg(p.pm25), 2) AS avg_pm25,
       count(p) AS total_readings",1.0,1.0,0.0,0.6667,0.6667,0,0,9.767,executed,,1,1
q073,aggregate,medium,1,JP02,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Saga Prefecture'
  AND t.year = 2020
  AND t.season = 'Autumn'
  AND p.pm25 >= 0 AND p.pm25 <= 500
RETURN l.prefecture_en AS prefecture,
       round(avg(p.pm25), 2) AS avg_pm25,
       count(p) AS total_readings",1.0,1.0,0.0,0.6667,0.6667,0,0,9.45,executed,,1,1
q074,aggregate,medium,1,JP14,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Kanagawa Prefecture'
  AND t.year = 2023
  AND t.season = 'Summer'
  AND p.pm25 >= 0 AND p.pm25 <= 500
RETURN round(avg(p.pm25), 2) AS avg_pm25,
       count(p) AS total_readings",1.0,1.0,0.0,0.8,0.8,0,0,10.082,executed,,1,1
q075,aggregate,medium,1,JP02,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Aichi Prefecture'
  AND t.year = 2023
  AND t.season = 'Winter'
  AND p.pm25 >= 0 AND p.pm25 <= 500
RETURN l.prefecture_en AS prefecture,
       round(avg(p.pm25), 2) AS avg_pm25,
       count(p) AS total_readings",1.0,1.0,0.0,0.6667,0.6667,0,0,10.673,executed,,1,1
q076,aggregate,medium,1,JP02,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Okayama Prefecture'
  AND t.year = 2019
  AND t.season = 'Winter'
  AND p.pm25 >= 0 AND p.pm25 <= 500
RETURN l.prefecture_en AS prefecture,
       round(avg(p.pm25), 2) AS avg_pm25,
       count(p) AS total_readings",1.0,1.0,0.0,0.6667,0.6667,0,0,9.715,executed,,1,1
q077,aggregate,medium,1,JP05,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Miyagi Prefecture'
  AND t.season = 'Winter'
  AND t.year = 2020
  AND p.pm25 >= 0 AND p.pm25 <= 500
RETURN l.prefecture_en AS prefecture,
       round(avg(p.pm25), 2) AS avg_pm25,
       count(p) AS total_readings",1.0,1.0,0.0,0.6667,0.6667,0,0,10.831,executed,,1,1
q079,aggregate,medium,1,JP02,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Aichi Prefecture'
  AND t.year = 2020
  AND p.pm25 >= 0 AND p.pm25 <= 500
RETURN p.pm25_level AS pm25_level,
       count(p) AS reading_count
ORDER BY pm25_level",1.0,1.0,0.0,0.9091,0.9091,0,0,10.953,executed,,0,1
q080,aggregate,medium,1,JP02,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Gunma Prefecture'
  AND t.year = 2024
  AND t.season = 'Summer'
  AND p.pm25 >= 0 AND p.pm25 <= 500
RETURN l.prefecture_en AS prefecture,
       round(avg(p.pm25), 2) AS avg_pm25,
       count(p) AS total_readings",1.0,1.0,0.0,0.6667,0.6667,0,0,9.537,executed,,1,1
q081,aggregate,medium,1,JP14,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Hokkaido Prefecture'
  AND t.year = 2023
  AND t.season = 'Summer'
  AND p.pm25 >= 0 AND p.pm25 <= 500
RETURN round(avg(p.pm25), 2) AS avg_pm25,
       count(p) AS total_readings",1.0,1.0,0.0,0.8,0.8,0,0,10.603,executed,,1,1
q082,aggregate,medium,1,JP02,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Tochigi Prefecture'
  AND t.season = 'Autumn'
  AND t.year = 2024
  AND p.pm25 >= 0 AND p.pm25 <= 500
RETURN l.prefecture_en AS prefecture,
       round(avg(p.pm25), 2) AS avg_pm25,
       count(p) AS total_readings",1.0,1.0,0.0,0.6667,0.6667,0,0,10.85,executed,,1,1
q083,aggregate,medium,1,JP14,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Kyoto Prefecture'
  AND t.year = 2018
  AND t.season = 'Summer'
  AND p.pm25 >= 0 AND p.pm25 <= 500
RETURN round(avg(p.pm25), 2) AS avg_pm25,
       count(p) AS total_readings",1.0,1.0,0.0,0.8,0.8,0,0,10.271,executed,,1,1
q085,aggregate,medium,1,JP05,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Tottori Prefecture'
  AND t.season = 'Winter'
  AND t.year = 2024
  AND p.pm25 >= 0 AND p.pm25 <= 500
RETURN l.prefecture_en AS prefecture,
       round(avg(p.pm25), 2) AS avg_pm25,
       count(p) AS total_readings",1.0,1.0,0.0,0.6667,0.6667,0,0,10.605,executed,,1,1
q086,aggregate,medium,1,JP17,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Yamagata Prefecture'
  AND t.year = 2025
  AND p.pm25 >= 0 AND p.pm25 <= 500
WITH p.pm25_level AS level, count(p) AS cnt
ORDER BY level
RETURN level, cnt",1.0,1.0,0.0,0.9091,0.9091,0,0,14.086,executed,,0,1
q088,aggregate,medium,1,JP05,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Ibaraki Prefecture'
  AND t.season = 'Winter'
  AND t.year = 2020
  AND p.pm25 >= 0 AND p.pm25 <= 500
RETURN l.prefecture_en AS prefecture,
       round(avg(p.pm25), 2) AS avg_pm25,
       count(p) AS total_readings",1.0,1.0,0.0,0.6667,0.6667,0,0,10.984,executed,,1,1
q090,aggregate,medium,1,JP17,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Kagoshima Prefecture'
  AND t.year = 2018
  AND p.pm25 >= 0 AND p.pm25 <= 500
WITH p.pm25_level AS level, count(p) AS cnt
ORDER BY level
RETURN level, cnt",1.0,1.0,0.0,0.8182,0.8182,0,0,13.875,executed,,0,1
q092,temporal,complex,1,JP04,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Aomori Prefecture'
  AND t.year = 2020
  AND p.pm25 >= 0 AND p.pm25 <= 500
WITH t.season AS season, round(avg(p.pm25), 2) AS avg_pm25, count(p) AS readings
ORDER BY season
RETURN season, avg_pm25, readings",1.0,1.0,0.0,0.8,0.8,0,0,15.191,executed,,1,1
q093,temporal,complex,1,JP02,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Iwate Prefecture'
  AND p.pm25 >= 0 AND p.pm25 <= 500
WITH t.year AS year, round(avg(p.pm25), 2) AS avg_pm25
ORDER BY year
RETURN year, avg_pm25",1.0,0.0,0.0,0.0,0.0,0,0,9.049,execution_failure,Timeout: exceeded 30s,1,1
q094,temporal,complex,1,JP14,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Gunma Prefecture'
  AND t.year = 2025
  AND p.pm25 >= 0 AND p.pm25 <= 500
RETURN t.month AS month,
       t.month_name AS month_name,
       round(avg(p.pm25), 2) AS avg_pm25
ORDER BY month",1.0,1.0,0.0,0.8,0.8,0,0,10.037,executed,,1,1
q095,temporal,complex,1,JP14,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Tottori Prefecture'
  AND t.year = 2025
  AND p.pm25 >= 0 AND p.pm25 <= 500
RETURN t.month AS month,
       t.month_name AS month_name,
       round(avg(p.pm25), 2) AS avg_pm25
ORDER BY month",1.0,1.0,0.0,0.8,0.8,0,0,9.436,executed,,1,1
q097,temporal,complex,1,JP14,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Tokushima Prefecture'
  AND t.year = 2025
  AND p.pm25 >= 0 AND p.pm25 <= 500
RETURN t.month AS month,
       t.month_name AS month_name,
       round(avg(p.pm25), 2) AS avg_pm25
ORDER BY month",1.0,1.0,0.0,0.8,0.8,0,0,8.591,executed,,1,1
q098,temporal,complex,1,JP14,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Kumamoto Prefecture'
  AND t.year = 2022
  AND p.pm25 >= 0 AND p.pm25 <= 500
RETURN t.month AS month,
       t.month_name AS month_name,
       round(avg(p.pm25), 2) AS avg_pm25
ORDER BY month",1.0,1.0,0.0,0.8,0.8,0,0,9.583,executed,,1,1
q099,temporal,complex,1,JP14,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Ibaraki Prefecture'
  AND t.year = 2018
  AND p.pm25 >= 0 AND p.pm25 <= 500
RETURN t.month AS month,
       t.month_name AS month_name,
       round(avg(p.pm25), 2) AS avg_pm25
ORDER BY month",1.0,1.0,0.0,0.8,0.8,0,0,9.671,executed,,1,1
q102,temporal,complex,1,JP04,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Oita Prefecture'
  AND t.year = 2018
  AND p.pm25 >= 0 AND p.pm25 <= 500
WITH t.season AS season, round(avg(p.pm25), 2) AS avg_pm25
ORDER BY avg_pm25 DESC
RETURN season, avg_pm25",1.0,1.0,0.0,1.0,1.0,1,1,14.825,executed,,1,1
q103,temporal,complex,1,JP04,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Hokkaido Prefecture'
  AND t.year = 2021
  AND p.pm25 >= 0 AND p.pm25 <= 500
WITH t.season AS season, round(avg(p.pm25), 2) AS avg_pm25, count(p) AS readings
ORDER BY season
RETURN season, avg_pm25, readings",1.0,1.0,0.0,0.8,0.8,0,0,14.528,executed,,1,1
q104,temporal,complex,1,JP14,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Hiroshima Prefecture'
  AND t.year = 2018
  AND p.pm25 >= 0 AND p.pm25 <= 500
RETURN t.month AS month,
       t.month_name AS month_name,
       round(avg(p.pm25), 2) AS avg_pm25
ORDER BY month",1.0,1.0,0.0,0.8,0.8,0,0,10.59,executed,,1,1
q105,temporal,complex,1,JP04,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Miyazaki Prefecture'
  AND t.year = 2022
  AND p.pm25 >= 0 AND p.pm25 <= 500
WITH t.season AS season, round(avg(p.pm25), 2) AS avg_pm25, count(p) AS readings
ORDER BY season
RETURN season, avg_pm25, readings",1.0,1.0,0.0,0.8,0.8,0,0,15.364,executed,,1,1
q106,temporal,complex,1,JP02,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Aichi Prefecture'
  AND t.year = 2022
  AND p.pm25 >= 0 AND p.pm25 <= 500
WITH t.season AS season, round(avg(p.pm25), 2) AS avg_pm25
ORDER BY CASE 
         WHEN season = 'Spring' THEN 1
         WHEN season = 'Summer' THEN 2
         WHEN season = 'Autumn' THEN 3
         WHEN season = 'Winter' THEN 4
       END
RETURN season, avg_pm25",1.0,1.0,0.0,1.0,1.0,1,1,18.298,executed,,1,1
q108,temporal,complex,1,JP04,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Nara Prefecture'
  AND t.year = 2023
  AND p.pm25 >= 0 AND p.pm25 <= 500
WITH t.season AS season, round(avg(p.pm25), 2) AS avg_pm25, count(p) AS readings
ORDER BY season
RETURN season, avg_pm25, readings",1.0,1.0,0.0,0.8,0.8,0,0,15.553,executed,,1,1
q109,temporal,complex,1,JP04,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Shiga Prefecture'
  AND t.year = 2024
  AND p.pm25 >= 0 AND p.pm25 <= 500
WITH t.season AS season, round(avg(p.pm25), 2) AS avg_pm25, count(p) AS readings
ORDER BY season
RETURN season, avg_pm25, readings",1.0,1.0,0.0,0.8,0.8,0,0,15.254,executed,,1,1
q111,temporal,complex,1,JP04,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Hokkaido Prefecture'
  AND t.year = 2025
  AND p.pm25 >= 0 AND p.pm25 <= 500
WITH t.season AS season, round(avg(p.pm25), 2) AS avg_pm25, count(p) AS readings
ORDER BY season
RETURN season, avg_pm25, readings",1.0,1.0,0.0,0.8,0.8,0,0,17.563,executed,,1,1
q112,temporal,complex,1,JP04,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Hiroshima Prefecture'
  AND t.year = 2020
  AND p.pm25 >= 0 AND p.pm25 <= 500
WITH t.season AS season, round(avg(p.pm25), 2) AS avg_pm25, count(p) AS readings
ORDER BY season
RETURN season, avg_pm25, readings",1.0,1.0,0.0,0.8,0.8,0,0,14.33,executed,,1,1
q114,temporal,complex,1,JP04,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Miyagi Prefecture'
  AND t.year = 2025
  AND p.pm25 >= 0 AND p.pm25 <= 500
WITH t.season AS season, round(avg(p.pm25), 2) AS avg_pm25, count(p) AS readings
ORDER BY season
RETURN season, avg_pm25, readings",1.0,1.0,0.0,0.8,0.8,0,0,14.892,executed,,1,1
q115,temporal,complex,1,JP02,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Shimane Prefecture'
  AND t.year = 2023
  AND p.pm25 >= 0 AND p.pm25 <= 500
RETURN t.month_name AS month,
       round(avg(p.pm25), 2) AS avg_pm25,
       count(p) AS total_readings
ORDER BY t.month ASC",0.0,0.0,0.0,0.0,0.0,0,0,10.477,execution_failure,SyntaxError: {neo4j_code: Neo.ClientError.Statement.SyntaxError} {message: In a WITH/RETURN with DISTINCT or an aggregat,1,1
q116,temporal,complex,1,JP04,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Miyazaki Prefecture'
  AND t.year = 2019
  AND p.pm25 >= 0 AND p.pm25 <= 500
WITH t.season AS season, round(avg(p.pm25), 2) AS avg_pm25, count(p) AS readings
ORDER BY season
RETURN season, avg_pm25, readings",1.0,1.0,0.0,0.8,0.8,0,0,15.314,executed,,1,1
q117,temporal,complex,1,JP14,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Kyoto Prefecture'
  AND t.year = 2018
  AND p.pm25 >= 0 AND p.pm25 <= 500
RETURN t.month AS month,
       t.month_name AS month_name,
       round(avg(p.pm25), 2) AS avg_pm25
ORDER BY month",1.0,1.0,0.0,0.8,0.8,0,0,10.446,executed,,1,1
q118,temporal,complex,1,JP04,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Nara Prefecture'
  AND t.year = 2019
  AND p.pm25 >= 0 AND p.pm25 <= 500
WITH t.season AS season, round(avg(p.pm25), 2) AS avg_pm25, count(p) AS readings
ORDER BY season
RETURN season, avg_pm25, readings",1.0,1.0,0.0,0.8,0.8,0,0,15.156,executed,,1,1
q120,temporal,complex,1,JP14,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Kochi Prefecture'
  AND t.year = 2021
  AND p.pm25 >= 0 AND p.pm25 <= 500
RETURN t.month AS month,
       t.month_name AS month_name,
       round(avg(p.pm25), 2) AS avg_pm25
ORDER BY month",1.0,1.0,0.0,0.8,0.8,0,0,10.593,executed,,1,1
q122,temporal,complex,1,JP14,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Chiba Prefecture'
  AND p.pm25 >= 0 AND p.pm25 <= 500
RETURN t.year AS year,
       round(avg(p.pm25), 2) AS avg_pm25,
       count(p) AS total_readings
ORDER BY year",1.0,0.0,0.0,0.0,0.0,0,0,8.438,execution_failure,Timeout: exceeded 30s,1,1
q123,temporal,complex,1,JP02,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Aichi Prefecture'
  AND t.year = 2022
  AND p.pm25 >= 0 AND p.pm25 <= 500
RETURN t.month_name AS month,
       round(avg(p.pm25), 2) AS avg_pm25,
       count(p) AS total_readings
ORDER BY t.month",0.0,0.0,0.0,0.0,0.0,0,0,13.327,execution_failure,SyntaxError: {neo4j_code: Neo.ClientError.Statement.SyntaxError} {message: In a WITH/RETURN with DISTINCT or an aggregat,1,1
q124,temporal,complex,1,JP02,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Saga Prefecture'
  AND t.year = 2019
  AND p.pm25 >= 0 AND p.pm25 <= 500
RETURN t.month_name AS month,
       round(avg(p.pm25), 2) AS avg_pm25,
       count(p) AS total_readings
ORDER BY t.month",0.0,0.0,0.0,0.0,0.0,0,0,12.08,execution_failure,SyntaxError: {neo4j_code: Neo.ClientError.Statement.SyntaxError} {message: In a WITH/RETURN with DISTINCT or an aggregat,1,1
q125,temporal,complex,1,JP04,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Kagoshima Prefecture'
  AND t.year = 2022
  AND p.pm25 >= 0 AND p.pm25 <= 500
WITH t.season AS season, round(avg(p.pm25), 2) AS avg_pm25, count(p) AS readings
ORDER BY season
RETURN season, avg_pm25, readings",1.0,1.0,0.0,0.8,0.8,0,0,15.393,executed,,1,1
q127,temporal,complex,1,JP02,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Tochigi Prefecture'
  AND p.pm25 >= 0 AND p.pm25 <= 500
WITH t.year AS year, round(avg(p.pm25), 2) AS avg_pm25
ORDER BY year
RETURN year, avg_pm25",1.0,0.0,0.0,0.0,0.0,0,0,9.113,execution_failure,Timeout: exceeded 30s,1,1
q128,temporal,complex,1,JP14,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Tokushima Prefecture'
  AND t.year = 2023
  AND p.pm25 >= 0 AND p.pm25 <= 500
RETURN t.month AS month,
       t.month_name AS month_name,
       round(avg(p.pm25), 2) AS avg_pm25
ORDER BY month",1.0,1.0,0.0,0.8,0.8,0,0,10.561,executed,,1,1
q129,temporal,complex,1,JP14,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Saitama Prefecture'
  AND p.pm25 >= 0 AND p.pm25 <= 500
RETURN t.year AS year,
       round(avg(p.pm25), 2) AS avg_pm25,
       count(p) AS total_readings
ORDER BY year",1.0,0.0,0.0,0.0,0.0,0,0,8.566,execution_failure,Timeout: exceeded 30s,1,1
q130,temporal,complex,1,JP04,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Oita Prefecture'
  AND t.year = 2022
  AND p.pm25 >= 0 AND p.pm25 <= 500
WITH t.season AS season, round(avg(p.pm25), 2) AS avg_pm25, count(p) AS readings
ORDER BY season
RETURN season, avg_pm25, readings",1.0,1.0,0.0,0.8,0.8,0,0,15.262,executed,,1,1
q131,health_risk,medium,1,JP19,"MATCH (p:ObservedPM25)-[:RECORDED_BY]->(s:Station)-[:LOCATED_AT]->(l:Location),
      (p)-[:OBSERVED_AT]->(t:ObservationTime)
WHERE l.prefecture_en = 'Fukuoka Prefecture'
  AND t.season = 'Winter'
  AND p.pm25_level IN ['Unhealthy', 'Very Unhealthy']
RETURN count(DISTINCT p) AS unhealthy_readings_count",1.0,1.0,0.0,0.0,0.0,0,0,11.06,executed,,0,1
q133,health_risk,complex,1,JP21,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Gunma Prefecture'
  AND t.year = 2025
  AND p.pm25 >= 0 AND p.pm25 <= 500
WITH count(p) AS total,
     count(CASE WHEN p.pm25 > 35 THEN 1 END) AS exceeds
RETURN total, exceeds, round(100.0 * exceeds / total, 2) AS exceed_pct",1.0,1.0,0.0,1.0,1.0,1,1,20.354,executed,,1,1
q134,health_risk,complex,1,JP21,"MATCH (p:ObservedPM25)-[:OBSERVED_AT]->(t:ObservationTime)-[:AT_LOCATION]->(l:Location)
WHERE l.prefecture_en = 'Fukuoka Prefecture'
  AND t.year = 2022
  AND p.pm25 >= 0 AND p.pm25 <= 500
WITH count(p) AS total_readings,
     count(CASE WHEN p.pm25 > 35 THEN 1 END) AS readings_exceeding_standard
RETURN total_readings, 
       readings_exceeding_standard, 
       round(100.0 * readings_exceeding_standard / total_readings, 2) AS exceed_pct",1.0,1.0,0.0,1.0,1.0,1,1,18.326,executed,,1,1
